No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,resale_price,random_forest,XGBoost,Clustering,difference_with_random_forest,difference_with_XGBoost,difference_with_Clustering
3.0,2.0,111.0,81.0,1.3433,103.7047,0.6316115329482164,0.33327647381979875,7.145058439438541,7.524526595523061,0.5398676897554013,0.24420588126795362,570000.0,539893.1666666666,527929.75,542500.0,30106.833333333372,42070.25,27500.0
3.0,2.0,112.0,84.0,1.389,103.8737,0.1176737973557957,0.5652118764767425,3.281603196246005,2.740841778338103,0.4325067469691927,0.26924615279379266,462000.0,459011.6666666666,448675.94,463250.0,2988.333333333372,13324.0625,-1250.0
3.0,2.0,93.0,94.0,1.371,103.9482,0.5485752965566424,0.44899318162729646,1.3447591379407828,3.230285964166537,0.2527336113102038,0.22385586317853207,550000.0,516853.16468253965,520296.78,523500.0,33146.835317460354,29703.21875,26500.0
2.0,2.0,73.0,63.0,1.3459,103.7488,0.5323721076879651,0.3871030063895222,4.341952383589631,2.921778016012513,0.3181459080554122,0.10758461474275467,260000.0,268151.6666666666,270637.2,267750.0,-8151.666666666628,-10637.1875,-7750.0
3.0,2.0,103.0,69.0,1.3591,103.8318,1.3720249796067483,0.8096121005300733,1.0348949403530598,2.8023642754274554,0.5092849201004871,0.005715979448706221,573000.0,550339.75,555771.0,553750.0,22660.25,17229.0,19250.0
3.0,2.0,92.0,59.0,1.3222,103.7649,0.46914900789598757,0.8108960062744924,2.572577098449265,1.3634444382367934,0.776136412724714,0.12480026079977069,448000.0,438776.6964285714,427873.62,441500.0,9223.30357142858,20126.375,6500.0
3.0,2.0,104.0,64.0,1.3471,103.7501,0.40853767176013467,0.28643770972787275,4.1925706274767585,2.8694889554951777,0.19829986744658845,0.025478920665105986,400000.0,428876.77142857143,413247.62,429750.0,-28876.771428571432,-13247.625,-29750.0
2.0,2.0,74.0,68.0,1.4289,103.8452,0.1527487586147766,0.8918046529638298,1.794574668275301,5.056334867703022,1.1289901858784668,0.07743495416274834,253000.0,246822.81071428573,255903.38,246222.0,6177.189285714267,-2903.375,6778.0
3.0,2.0,86.0,83.0,1.3443,103.7012,0.25273000356350384,0.13209107052453545,7.379210900044368,7.926323100039384,0.8231114058606471,0.1818880030638921,360000.0,364541.4285714285,355769.44,363750.0,-4541.4285714285215,4230.5625,-3750.0
3.0,2.0,110.0,81.0,1.4522,103.8188,0.2675332537349868,0.49599243464841114,3.294879404886054,3.6410175010830157,0.3765749621001715,0.1200449297920718,378000.0,361432.49999999994,387167.94,373750.0,16567.50000000006,-9167.9375,4250.0
3.0,2.0,105.0,67.0,1.4305,103.8403,0.40167510705989634,0.34561774297696224,1.353992970030304,5.312464835793796,0.5922804934245813,0.16237905589919202,325000.0,354735.44047619053,350120.16,345375.0,-29735.44047619053,-25120.15625,-20375.0
2.0,2.0,65.0,55.0,1.3105,103.8975,0.6685554985639289,0.21395409361603124,2.5061603169254325,5.3123681554508675,0.9279882023625817,0.4657479562453679,315000.0,306992.3333333333,318231.03,330250.0,8007.666666666686,-3231.03125,-15250.0
3.0,2.0,99.0,77.0,1.4361,103.7953,0.3188592600918038,0.5803159444982683,4.024473928958722,1.265401488633847,0.8011578087674245,0.005432008928000331,305000.0,322820.0,330685.34,328250.0,-17820.0,-25685.34375,-23250.0
3.0,2.0,95.0,81.0,1.2944,103.8056,0.3109326529361033,0.8012697315584151,2.4673695625943797,2.9992404080511634,0.05231817924525417,0.10235147237453654,635000.0,592158.1666666669,606105.0,602250.0,42841.83333333314,28895.0,32750.0
3.0,2.0,148.0,72.0,1.3459,103.6971,0.245748285182384,0.591925445714926,7.644647544501501,8.40549782041416,0.9243130723889444,0.06345285334819242,529000.0,515855.51,507060.47,515000.0,13144.48999999999,21939.53125,14000.0
3.0,2.0,91.0,81.0,1.4354,103.8355,0.26758167960703194,0.41784475840177143,1.3646549668401504,5.506390574122694,0.6481097745256474,0.115399856020405,398000.0,396119.43107142864,379027.84,397875.0,1880.5689285713597,18972.15625,125.0
2.0,2.0,82.0,63.0,1.3206,103.7682,0.4456230655269951,0.8875858551267043,2.1663175288362613,1.1717906333625323,0.6861119724617761,0.2923124449399941,400000.0,368720.24333333335,380741.84,322500.0,31279.756666666653,19258.15625,77500.0
3.0,2.0,112.0,94.0,1.4316,103.7896,0.14446845926705043,0.7106040540961512,4.517431154663614,1.320233333857348,0.5289453144857629,0.20021679737657022,460000.0,459990.0766594519,468600.97,475250.0,9.923340548120905,-8600.96875,-15250.0
3.0,2.0,92.0,94.0,1.3933,103.8781,0.3309367405407155,0.32924029305823865,3.906612242972288,3.3416604019745644,0.2537313949053812,0.18821859794722523,450000.0,406423.84747197246,425172.22,410000.0,43576.15252802754,24827.78125,40000.0
2.0,2.0,73.0,64.0,1.348,103.9368,0.15646249782102112,0.26466670393676267,3.197053442890674,0.37723388859970086,0.33082875883914964,0.35462788596105216,340000.0,345576.7857142857,332807.28,336750.0,-5576.785714285681,7192.71875,3250.0
3.0,2.0,105.0,69.0,1.3791,103.8951,0.1071736922999243,0.48809029746939925,4.513993623298544,4.91994313725335,0.45892550621042005,0.15036986775140798,410000.0,418118.3333333334,408936.2,411500.0,-8118.333333333372,1063.8125,-1500.0
3.0,2.0,121.0,64.0,1.3473,103.9374,0.21209941347600386,0.35190210950058187,3.212900816002841,0.35867137000337124,0.22949970683796472,0.39692208520711547,545000.0,537868.7857142858,530129.7,541200.0,7131.214285714203,14870.3125,3800.0
3.0,2.0,102.0,80.0,1.3874,103.8969,0.35731229449352825,0.1899678253970054,4.671933960824396,5.231539105762485,0.3536124145857386,0.10376156194160943,410000.0,390501.2947619047,393519.0,418750.0,19498.70523809531,16481.0,-8750.0
3.0,2.0,94.0,93.0,1.3946,103.8766,0.2529773886153186,0.5188899078915135,3.8130177331458928,3.235815834619446,0.3035288019222757,0.20859706780951623,448008.88,420064.26556776563,430689.1,418250.0,27944.614432234375,17319.786250000005,29758.880000000005
3.0,2.0,103.0,78.0,1.3784,103.8829,0.19684493298455313,0.11749851426322727,3.619231264774004,3.5620616287449747,1.238376174617047,0.2854142739928773,350000.0,396652.5,380988.84,380750.0,-46652.5,-30988.84375,-30750.0
3.0,2.0,118.0,83.0,1.3654,103.7524,0.3554841767760647,0.22556631562629414,2.1427832534481124,4.2081015592828805,0.7488475552818165,0.17192770278901087,548000.0,538104.2986291486,524692.4,544500.0,9895.70137085137,23307.625,3500.0
3.0,2.0,99.0,92.0,1.4016,103.9026,0.4260398772274069,0.16600311435645243,4.768351067085431,6.217254390960883,0.3171775238886176,0.24040797013818033,545000.0,528553.3746002885,518587.2,493250.0,16446.625399711542,26412.8125,51750.0
3.0,2.0,90.0,82.0,1.2851,103.8258,0.07734751101628429,1.2613167515312833,4.505669828660793,5.463754104054495,0.18049355565477604,0.3058225268328989,735000.0,728984.8333333333,727510.3,729750.0,6015.166666666744,7489.6875,5250.0
3.0,2.0,142.0,67.0,1.4287,103.842,0.3090305202691877,0.6205028752863211,1.4475431886051857,5.081368214557629,0.7760881985387035,0.33032846768504764,510000.0,530968.27,525046.4,523750.0,-20968.27000000002,-15046.375,-13750.0
3.0,2.0,92.0,94.0,1.3961,103.8887,0.18387590189616615,0.8428884680202339,5.116971602561785,4.558304553102349,0.13667923185507863,0.14219959224352693,460000.0,438715.3407093428,444853.25,427500.0,21284.659290657204,15146.75,32500.0
3.0,2.0,121.0,75.0,1.3444,103.9543,0.5221466449253239,0.48201891736954394,3.5553902671616626,2.142180821598446,0.16840671726606143,0.1287568596660691,595000.0,615109.3833333333,621107.75,604750.0,-20109.383333333302,-26107.75,-9750.0
3.0,2.0,93.0,89.0,1.3378,103.7222,0.46058969486101586,0.48728863407930195,6.287707494241197,5.5158786498497125,0.7315605479424339,0.2837582458111233,370000.0,422296.02777777775,429874.44,448000.0,-52296.02777777775,-59874.4375,-78000.0
3.0,2.0,146.0,68.0,1.4395,103.7903,0.347151287139243,0.28204359423736747,4.675048173138746,0.5999156189446255,0.4641221326514121,0.18032789069745286,520000.0,533836.9766666667,529855.94,498250.0,-13836.976666666684,-9855.9375,21750.0
3.0,2.0,106.0,78.0,1.3477,103.6965,0.21402225287709625,0.7630638575545414,7.589786276309013,8.50798600993673,1.1282294505810628,0.16337694301645495,345000.0,351060.0,347516.75,348750.0,-6060.0,-2516.75,-3750.0
3.0,2.0,110.0,84.0,1.3953,103.9114,0.1784156133985148,0.22112056871239694,3.565170932544494,5.611761449620342,0.20284602922010642,0.06521835932269829,465000.0,443272.06361904764,429239.0,445000.0,21727.936380952364,35761.0,20000.0
3.0,2.0,103.0,65.0,1.3641,103.746,0.37105102237438037,0.12212048659223101,2.4451061731482073,4.496332892556775,0.8870425196728041,0.255817199976497,350000.0,341538.5833333334,340254.56,346250.0,8461.416666666628,9745.4375,3750.0
3.0,2.0,103.0,66.0,1.3371,103.9284,0.5380594214616764,0.225929470852821,2.221566389546392,0.8312970256836563,0.42977326796641757,0.2758367699994342,455000.0,434965.8333333335,454770.06,443750.0,20034.16666666651,229.9375,11250.0
3.0,2.0,104.0,65.0,1.3461,103.7179,0.14857095015035254,0.5350715475163634,5.863470170299513,6.146949825043237,0.3471469964329855,0.2579183897933377,429000.0,367907.00009523804,386755.47,377972.0,61092.999904761964,42244.53125,51028.0
2.0,2.0,67.0,60.0,1.3528,103.8879,0.6326062756040427,0.5404629566306911,2.395455778351656,4.583033177143334,0.8757379505831518,0.16246596416526443,248000.0,271716.1276190476,272493.28,268422.0,-23716.12761904759,-24493.28125,-20422.0
2.0,2.0,65.0,54.0,1.2781,103.8215,0.45884773111422983,1.2543998413558137,4.906316251739215,5.484713063874677,1.0864920439193133,0.1170775011147619,208000.0,270813.4976190476,266004.44,284950.0,-62813.497619047586,-58004.4375,-76950.0
3.0,2.0,142.0,68.0,1.3499,103.931,0.645663474344028,0.09408154690226711,3.072301896167337,0.30290584995866077,0.9597835086482283,0.11774610223722136,585000.0,685598.8902380951,676613.5,695750.0,-100598.89023809507,-91613.5,-110750.0
3.0,2.0,124.0,77.0,1.4481,103.7998,0.2544000494838676,0.3791628865413772,4.220860924554058,1.4808174534886374,0.5518223195029759,0.23854122803389385,390000.0,381510.5466666667,398701.97,397000.0,8489.45333333331,-8701.96875,-7000.0
3.0,2.0,149.0,67.0,1.3671,103.9582,0.3475344497002764,0.051308034007233605,2.5332210270772046,3.5513984250534,1.1908356156858746,0.36970117916774997,675000.0,593284.1026984127,595521.8,609500.0,81715.89730158728,79478.1875,65500.0
3.0,2.0,121.0,77.0,1.3918,103.7456,0.3094759151304269,0.5380556359475733,1.2236404057035728,7.123039896604667,0.6229589020593391,0.2971665898850768,381000.0,373396.47952380945,386282.53,352000.0,7603.520476190548,-5282.53125,29000.0
3.0,2.0,93.0,92.0,1.4044,103.8979,0.29689041503759617,0.6652351338054586,5.374780578882446,5.8408031729019125,0.12300767273495272,0.27856301832479474,495049.0,423611.4204761904,466492.75,426250.0,71437.5795238096,28556.25,68799.0
3.0,2.0,113.0,90.0,1.3564,103.9387,0.7887048945501614,0.6791993803128689,2.265508600209586,1.3122897289631905,0.49884484956997116,0.2645063138149374,737000.0,721814.434047619,720740.7,709000.0,15185.565952381003,16259.3125,28000.0
3.0,2.0,85.0,83.0,1.3946,103.9123,0.20261482301201253,0.3087694207527981,3.4385393676092457,5.504562249547675,0.0829130311779871,0.09863821231657766,365000.0,366558.6309523809,363470.47,367500.0,-1558.6309523808886,1529.53125,-2500.0
3.0,2.0,110.0,82.0,1.3968,103.9072,0.38978421267192387,0.4893558120813229,4.044663365776603,5.941774723711594,0.1949559552769961,0.222974040014642,488000.0,389718.4038095238,417110.3,413250.0,98281.59619047621,70889.6875,74750.0
3.0,2.0,110.0,82.0,1.3926,103.8894,0.17966648402502194,0.44607087551306746,5.0675054889993225,4.531385033592283,0.5082928203067166,0.23455794512492859,486888.0,440302.45809523814,443776.06,447444.0,46585.54190476186,43111.9375,39444.0
3.0,2.0,135.0,64.0,1.3508,103.7304,0.3704830598353657,0.1656055567057727,4.58004163497714,4.996064471388707,0.9705083404973553,0.37626120914680705,430000.0,462646.42261904763,456300.3,461972.0,-32646.422619047633,-26300.3125,-31972.0
3.0,2.0,132.0,76.0,1.4409,103.7895,0.18052379036004867,0.13337019411630785,4.814670685245705,0.4284247805080068,0.5277544331654637,0.18196184865695428,500000.0,439798.99666666664,449689.38,394000.0,60201.003333333356,50310.625,106000.0
2.0,2.0,67.0,59.0,1.277,103.8281,0.49120042821517673,1.443806379330604,5.34379581924732,6.150384414859686,0.8318820020690728,0.37466131016732207,340000.0,332452.6145238095,321868.56,323279.25,7547.38547619048,18131.4375,16720.75
3.0,2.0,129.0,75.0,1.3898,103.7425,0.7123392588511502,0.15888158186826074,1.395811529946216,7.108765396595898,0.5353924973967186,0.5033056556540864,390000.0,402001.1066666667,393525.03,397000.0,-12001.106666666688,-3525.03125,-7000.0
3.0,2.0,103.0,62.0,1.3362,103.8814,0.645315879527294,0.44038213383588604,2.027721354277518,5.419541663321435,0.7072181656261926,0.17245343135788554,410000.0,416738.33333333326,411880.2,440250.0,-6738.333333333256,-1880.1875,-30250.0
3.0,2.0,117.0,78.0,1.378,103.8878,0.24881805458579576,0.46542273029579123,3.8865945204944303,4.1059218043324215,0.7955463176857933,0.3119711943794421,500000.0,471903.088,470701.84,470972.0,28096.91200000001,29298.15625,29028.0
3.0,2.0,123.0,78.0,1.3328,103.9182,0.3895687818121701,0.6941968684369892,2.50647349786999,1.9353291663267047,0.21735488772239203,0.1790064507969056,518000.0,545330.12,549296.1,535972.0,-27330.119999999995,-31296.125,-17972.0
3.0,2.0,105.0,70.0,1.3701,103.9567,0.30614395193150373,0.3871179361163586,2.25290508214789,3.6776668624616797,0.8869080747695454,0.10261282724716064,448000.0,412796.0,408573.88,409750.0,35204.0,39426.125,38250.0
2.0,2.0,68.0,51.0,1.3363,103.8475,1.0223446615953464,0.7938746299376277,1.2745469664285394,4.534361146701759,0.39426983835582874,0.2603142974080028,235000.0,271940.98323809524,293546.75,284500.0,-36940.98323809524,-58546.75,-49500.0
2.0,2.0,66.0,51.0,1.2923,103.8029,0.6909393479564317,0.9183955808084222,2.310180534217924,2.8831307832077,0.4134567766764988,0.2779707464515372,365000.0,314479.0813333333,308594.62,302172.0,50520.91866666672,56405.375,62828.0
3.0,2.0,122.0,70.0,1.3755,103.769,0.22822718978108847,0.5689898249149073,1.9573835553042152,4.491526536806996,0.2611101499369414,0.3048755607747743,415000.0,436991.7733333334,450330.38,399500.0,-21991.773333333374,-35330.375,15500.0
3.0,2.0,104.0,72.0,1.3772,103.8895,0.4424641431686422,0.3682491751733393,3.9364825578776674,4.2949371150562135,0.7307937258702198,0.10987463204539841,365000.0,394339.34,386766.5,376750.0,-29339.340000000026,-21766.5,-11750.0
3.0,2.0,128.0,83.0,1.3917,103.8852,0.25602442091372174,0.6571787005211301,4.591399473503246,4.053928097364589,0.2509723598229854,0.5945331577031182,465000.0,497960.3323809525,489174.44,507750.0,-32960.33238095249,-24174.4375,-42750.0
3.0,2.0,91.0,62.0,1.3792,103.7539,0.4852222151260592,0.4987646514858243,0.6015190092478111,5.451289348818093,0.2804686769970174,0.10785208859084058,300888.0,300460.0,311401.9,300750.0,428.0,-10513.90625,138.0
3.0,2.0,103.0,64.0,1.3511,103.7459,0.5845004947057393,0.6369099392742289,3.831589152313575,3.506540028549045,0.4651297056090472,0.1370042725165301,318888.0,360986.25000000006,363666.22,360500.0,-42098.25000000006,-44778.21875,-41612.0
3.0,2.0,92.0,60.0,1.3336,103.9242,0.3796484518381875,0.5032048188714559,2.1068608336081716,1.4276218223321675,0.7031936150352088,0.3623714580118291,360000.0,398768.82412698417,390180.16,368750.0,-38768.82412698417,-30180.15625,-8750.0
3.0,2.0,120.0,78.0,1.3348,103.8553,0.6380299800006944,0.8564729530246412,0.9365599551890753,4.739155287709852,0.8867667602527517,0.20899413964084856,800000.0,742179.2485714284,730562.25,725672.0,57820.751428571646,69437.75,74328.0
3.0,2.0,103.0,64.0,1.3511,103.7571,0.46753105099730474,0.48531019197357306,3.742682212331982,2.5966055554657737,0.8683608107706801,0.1859963684988613,318000.0,340254.0233333334,346524.72,338750.0,-22254.023333333374,-28524.71875,-20750.0
3.0,2.0,107.0,65.0,1.3527,103.9364,0.36868174780655993,0.2599890189637381,2.676412681852602,0.8337383357741062,0.7836732431304975,0.08448276072404329,460000.0,443560.88000000006,445611.7,446250.0,16439.119999999937,14388.3125,13750.0
3.0,2.0,119.0,79.0,1.3693,103.8915,0.37432317168466156,0.5463952439779193,3.492215644974256,4.610795678788359,0.14285835338669972,0.41218999172211807,652800.0,641447.5,638949.44,653750.0,11352.5,13850.5625,-950.0
3.0,2.0,93.0,65.0,1.3485,103.7563,0.3619551885953554,0.5433817166410443,4.023805936350428,2.4373787159909748,0.7508467252594125,0.2511429247517667,355000.0,345194.44,355445.53,374000.0,9805.559999999998,-445.53125,-19000.0
3.0,2.0,90.0,89.0,1.4017,103.9072,0.15800543477251977,0.21855110212417994,4.368819836103482,6.443755370696815,0.302046537011538,0.17644027269869964,395000.0,407048.3333333334,407510.44,407500.0,-12048.333333333372,-12510.4375,-12500.0
3.0,2.0,90.0,82.0,1.3973,103.9,0.3888699429244307,0.12119630202114051,4.759421864086295,5.8011759603020305,0.3168831966062588,0.25330480970659475,345000.0,343612.66666666674,345084.6,345000.0,1387.3333333332557,-84.59375,0.0
3.0,2.0,129.0,73.0,1.354,103.959,0.3287170038225754,0.2545902148469912,3.4754367660691767,2.8412431799333926,0.5430350420894805,0.11929703762850033,560000.0,534035.64,526739.3,541222.0,25964.359999999986,33260.6875,18778.0
3.0,2.0,115.0,81.0,1.3359,103.9389,0.2839929932713331,0.32501119289309843,1.9734661647801424,0.9897021271950841,0.745123078305517,0.30826542956660236,577000.0,565141.1542857141,576712.3,554000.0,11858.845714285853,287.6875,23000.0
3.0,2.0,94.0,93.0,1.3934,103.8766,0.17191015246873415,0.40229240293167023,3.757557516197215,3.1879764303294253,0.1714492107671735,0.07561672398655586,343000.0,426741.17675468966,424429.16,428249.75,-83741.17675468966,-81429.15625,-85249.75
3.0,2.0,92.0,88.0,1.3817,103.8952,0.15131725732553808,0.4172743572756223,4.731097477329893,4.949137324106816,0.254820721137056,0.10431220615753359,472000.0,516359.8333333334,520016.2,495250.0,-44359.83333333337,-48016.1875,-23250.0
3.0,2.0,146.0,72.0,1.377,103.9448,0.22280043276540704,1.2071986458214763,0.8060797855204971,3.6824353660627813,0.6649073529252251,0.27863305734698074,633000.0,616405.0,594760.44,605750.0,16595.0,38239.5625,27250.0
3.0,2.0,104.0,70.0,1.3467,103.6943,0.23341532397900513,0.9092015073015283,7.855730846435417,8.727544694016885,1.0588505675084137,0.13191625626727546,307000.0,304059.2063492064,318766.9,306250.0,2940.79365079361,-11766.90625,750.0
3.0,2.0,105.0,78.0,1.4341,103.7867,0.18634726440565103,0.7963717578230259,4.887652051810372,0.9692521871876649,0.25757583189155103,0.005373185023307525,418000.0,406210.33333333326,414953.7,406000.0,11789.666666666744,3046.3125,12000.0
3.0,2.0,86.0,87.0,1.3342,103.8459,1.2937524942742065,1.0872146756909629,1.409174125828301,4.7793146273201526,0.2463577374102271,0.05781171163158108,690000.0,742104.8147619047,746043.1,752000.0,-52104.81476190465,-56043.125,-62000.0
3.0,2.0,131.0,64.0,1.3685,103.8946,0.22081390133673723,0.34101913088791724,3.7231061227233155,4.440079539627371,0.33042796261963703,0.21681131497299466,483000.0,497892.5076190476,551363.8,501500.0,-14892.507619047596,-68363.8125,-18500.0
3.0,2.0,92.0,90.0,1.3942,103.915,0.36496175802128594,0.512091475020527,3.17078352298112,5.369081043604886,0.13454979448384585,0.2155589722095406,390000.0,403454.2384444445,398035.72,387750.0,-13454.23844444449,-8035.71875,2250.0
